activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,74194,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL296429,,CHEMBL1183431,,0,http://www.openphacts.org/units/Nanomolar,76291,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,74196,[],CHEMBL641690,Reactivation of para-nitrophenyl methylyphosphate (EPMP)-phosphonylated human erythrocyte AChE,B,,,BAO_0000179,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL296429,,CHEMBL1183431,,0,,76291,=,1,0,=,,kOX,M-1 min-1,,79.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kOX,M-1 min-1,,,79.3
,74197,[],CHEMBL643070,Reactivation of para-nitrophenyl methylphosphate (EPMP)-phosphonylated human erythrocyte AChE at pH 7.6,B,,,BAO_0000179,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL296429,,CHEMBL1183431,,0,,76291,=,1,0,=,,kHOX,M-1 min-1,,41.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kHOX,M-1 min-1,,,41.0
,74492,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.73', 'le': '0.32', 'lle': '3.59', 'sei': '7.82'}",CHEMBL154972,,CHEMBL154972,7.14,0,http://www.openphacts.org/units/Nanomolar,301758,=,1,1,=,,IC50,nM,,73.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,73.0
,74496,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N)c(Cl)cc1C(=O)NCCNCc1ccc(CN(C)C)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '14.46', 'le': '0.29', 'lle': '3.40', 'sei': '5.94'}",CHEMBL152722,,CHEMBL152722,5.51,0,http://www.openphacts.org/units/Nanomolar,301736,=,1,1,=,,IC50,nM,,3100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,3100.0
,75261,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL544022,,CHEMBL1192735,,0,,76282,=,1,0,=,,kn,M-1 min-1,,15.18,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,15.18
,75262,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL544022,,CHEMBL1192735,,0,http://www.openphacts.org/units/Nanomolar,76282,=,1,1,=,,IC50,nM,,520000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.52
,75264,[],CHEMBL641690,Reactivation of para-nitrophenyl methylyphosphate (EPMP)-phosphonylated human erythrocyte AChE,B,,,BAO_0000179,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL544022,,CHEMBL1192735,,0,,76282,=,1,0,=,,kOX,M-1 min-1,,74.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kOX,M-1 min-1,,,74.8
,75265,[],CHEMBL643070,Reactivation of para-nitrophenyl methylphosphate (EPMP)-phosphonylated human erythrocyte AChE at pH 7.6,B,,,BAO_0000179,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL544022,,CHEMBL1192735,,0,,76282,,1,0,,,kHOX,M-1 min-1,,45.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kHOX,M-1 min-1,,,45.0
,75266,[],CHEMBL643067,Maximum reactivation for GD-inhibited human erythrocyte (RBC) AChE by oximes,B,,,BAO_0000179,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL544022,,CHEMBL1192735,,0,,76282,,1,0,,,Rmax,,,28.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Rmax,,,,28.6
,75661,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '14.47', 'le': '0.27', 'lle': '5.07', 'sei': '5.66'}",CHEMBL349127,,CHEMBL349127,5.35,0,http://www.openphacts.org/units/Nanomolar,301754,=,1,1,=,,IC50,nM,,4500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,4500.0
,75662,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,CN1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL349127,,CHEMBL349127,,0,http://www.openphacts.org/units/Micromolar,301754,=,1,0,=,,EC30,uM,,1.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,1.7
,75663,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1nc2ccccc2n1CCNCc1ccc(CN2CCCCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '16.70', 'le': '0.31', 'lle': '2.81', 'sei': '8.91'}",CHEMBL156659,,CHEMBL156659,5.92,0,http://www.openphacts.org/units/Nanomolar,301735,=,1,1,=,,IC50,nM,,1200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1200.0
,77569,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL45118,,CHEMBL1178827,,0,,76275,=,1,0,=,,kn,M-1 min-1,,59.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,59.6
,77570,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL45118,,CHEMBL1178827,,0,http://www.openphacts.org/units/Nanomolar,76275,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,77572,[],CHEMBL641690,Reactivation of para-nitrophenyl methylyphosphate (EPMP)-phosphonylated human erythrocyte AChE,B,,,BAO_0000179,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL45118,,CHEMBL1178827,,0,,76275,=,1,0,=,,kOX,M-1 min-1,,73.2,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kOX,M-1 min-1,,,73.2
,77573,[],CHEMBL643070,Reactivation of para-nitrophenyl methylphosphate (EPMP)-phosphonylated human erythrocyte AChE at pH 7.6,B,,,BAO_0000179,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL45118,,CHEMBL1178827,,0,,76275,=,1,0,=,,kHOX,M-1 min-1,,32.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kHOX,M-1 min-1,,,32.4
,77574,[],CHEMBL643067,Maximum reactivation for GD-inhibited human erythrocyte (RBC) AChE by oximes,B,,,BAO_0000179,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL45118,,CHEMBL1178827,,0,http://qudt.org/vocab/unit#Percent,76275,,1,0,,,Rmax,%,,8.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Rmax,%,UO_0000187,,8.5
Not Determined,78618,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(F)cc1,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47284,,CHEMBL47284,,0,,76278,,1,0,,,kn,,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,
Not Determined,78619,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(F)cc1,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47284,,CHEMBL47284,,0,,76278,,1,0,,,IC50,nM,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,,,
,79742,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542609,,CHEMBL1191502,,0,,76292,=,1,0,=,,kn,M-1 min-1,,17.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,17.7
,79743,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542609,,CHEMBL1191502,,0,http://www.openphacts.org/units/Nanomolar,76292,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,79745,[],CHEMBL641690,Reactivation of para-nitrophenyl methylyphosphate (EPMP)-phosphonylated human erythrocyte AChE,B,,,BAO_0000179,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542609,,CHEMBL1191502,,0,,76292,=,1,0,=,,kOX,M-1 min-1,,93.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kOX,M-1 min-1,,,93.7
,79746,[],CHEMBL643070,Reactivation of para-nitrophenyl methylphosphate (EPMP)-phosphonylated human erythrocyte AChE at pH 7.6,B,,,BAO_0000179,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542609,,CHEMBL1191502,,0,,76292,,1,0,,,kHOX,M-1 min-1,,38.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kHOX,M-1 min-1,,,38.3
,80111,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.01', 'le': '0.32', 'lle': '4.36', 'sei': '6.87'}",CHEMBL155322,,CHEMBL155322,6.27,0,http://www.openphacts.org/units/Nanomolar,301745,=,1,1,=,,IC50,nM,,540.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,540.0
,80112,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL155322,,CHEMBL155322,,0,http://www.openphacts.org/units/Micromolar,301745,=,1,0,=,,EC30,uM,,0.91,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,0.91
,81327,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '21.22', 'le': '0.40', 'lle': '6.00', 'sei': '8.24'}",CHEMBL154211,,CHEMBL154211,7.52,0,http://www.openphacts.org/units/Nanomolar,301732,=,1,1,=,,IC50,nM,,30.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,30.0
,81328,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL154211,,CHEMBL154211,,0,http://www.openphacts.org/units/Micromolar,301732,=,1,0,=,,EC30,uM,,0.016,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,0.016
,81331,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N.Cl,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.76', 'le': '0.33', 'lle': '4.66', 'sei': '6.08'}",CHEMBL1203537,,CHEMBL433521,6.08,0,http://www.openphacts.org/units/Nanomolar,301749,=,1,1,=,,IC50,nM,,830.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,830.0
,81332,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N.Cl,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL1203537,,CHEMBL433521,,0,http://www.openphacts.org/units/Micromolar,301749,=,1,0,=,,EC30,uM,,4.1,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,4.1
,81334,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL86,METOCLOPRAMIDE,CHEMBL86,,0,http://www.openphacts.org/units/Nanomolar,301734,>,1,1,>,,IC50,nM,,20000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,20000.0
,81335,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL86,METOCLOPRAMIDE,CHEMBL86,,0,http://www.openphacts.org/units/Micromolar,301734,=,1,0,=,,EC30,uM,,0.43,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,0.43
,82058,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47375,,CHEMBL1178868,,0,,76294,=,1,0,=,,kn,M-1 min-1,,52.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,52.6
,82059,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47375,,CHEMBL1178868,,0,http://www.openphacts.org/units/Nanomolar,76294,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,82061,[],CHEMBL641690,Reactivation of para-nitrophenyl methylyphosphate (EPMP)-phosphonylated human erythrocyte AChE,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47375,,CHEMBL1178868,,0,,76294,=,1,0,=,,kOX,M-1 min-1,,53.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kOX,M-1 min-1,,,53.7
,82062,[],CHEMBL643070,Reactivation of para-nitrophenyl methylphosphate (EPMP)-phosphonylated human erythrocyte AChE at pH 7.6,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47375,,CHEMBL1178868,,0,,76294,=,1,0,=,,kHOX,M-1 min-1,,23.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kHOX,M-1 min-1,,,23.4
,82063,[],CHEMBL643067,Maximum reactivation for GD-inhibited human erythrocyte (RBC) AChE by oximes,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47375,,CHEMBL1178868,,0,http://qudt.org/vocab/unit#Percent,76294,,1,0,,,Rmax,%,,5.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Rmax,%,UO_0000187,,5.6
,82065,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542360,,CHEMBL1191285,,0,,76283,=,1,0,=,,kn,M-1 min-1,,9.46,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,9.46
,82066,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542360,,CHEMBL1191285,,0,http://www.openphacts.org/units/Nanomolar,76283,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,82068,[],CHEMBL641690,Reactivation of para-nitrophenyl methylyphosphate (EPMP)-phosphonylated human erythrocyte AChE,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542360,,CHEMBL1191285,,0,,76283,=,1,0,=,,kOX,M-1 min-1,,75.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kOX,M-1 min-1,,,75.4
,82069,[],CHEMBL643070,Reactivation of para-nitrophenyl methylphosphate (EPMP)-phosphonylated human erythrocyte AChE at pH 7.6,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542360,,CHEMBL1191285,,0,,76283,,1,0,,,kHOX,M-1 min-1,,38.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kHOX,M-1 min-1,,,38.8
,82070,[],CHEMBL643067,Maximum reactivation for GD-inhibited human erythrocyte (RBC) AChE by oximes,B,,,BAO_0000179,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542360,,CHEMBL1191285,,0,http://qudt.org/vocab/unit#Percent,76283,,1,0,,,Rmax,%,,8.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Rmax,%,UO_0000187,,8.0
,82437,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.30', 'le': '0.32', 'lle': '5.92', 'sei': '5.75'}",CHEMBL345849,,CHEMBL345849,6.41,0,http://www.openphacts.org/units/Nanomolar,301743,=,1,1,=,,IC50,nM,,390.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,390.0
,82438,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL345849,,CHEMBL345849,,0,http://www.openphacts.org/units/Micromolar,301743,=,1,0,=,,EC30,uM,,0.43,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,0.43
,83376,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '20.39', 'le': '0.38', 'lle': '5.82', 'sei': '7.02'}",CHEMBL154689,,CHEMBL154689,6.41,0,http://www.openphacts.org/units/Nanomolar,301731,=,1,1,=,,IC50,nM,,390.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,390.0
,83377,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL154689,,CHEMBL154689,,0,http://www.openphacts.org/units/Micromolar,301731,=,1,0,=,,EC30,uM,,0.37,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,0.37
,83378,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '19.39', 'le': '0.36', 'lle': '5.39', 'sei': '6.98'}",CHEMBL346733,,CHEMBL346733,6.37,0,http://www.openphacts.org/units/Nanomolar,301759,=,1,1,=,,IC50,nM,,430.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,430.0
,83379,[],CHEMBL822422,In vitro gastrointestinal motility enhancing activity was determined by potentiating action on electrically evoked contraction of the isolated guinea pig ileum,F,,,BAO_0000599,BAO_0000221,tissue-based format,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL346733,,CHEMBL346733,,0,http://www.openphacts.org/units/Micromolar,301759,=,1,0,=,,EC30,uM,,0.54,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,EC30,uM,UO_0000064,,0.54
,84151,[],CHEMBL634034,Bimolecular rate constant (kn) for reaction of the anionic (oximate) with 7.5 x 10 e-4 M acetylthiocholine (AcSCh) in 0.1 M phosphate buffer,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL416464,,CHEMBL416464,,0,,76295,=,1,0,=,,kn,M-1 min-1,,69.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,kn,M-1 min-1,,,69.8
,84152,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL416464,,CHEMBL416464,,0,http://www.openphacts.org/units/Nanomolar,76295,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
